final_block,transaction_id,source_row_index,step,type,amount,nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
7,a12c1404-d4de-5a2b-8f14-e1c3a9b8fbdd,1030159,49,TRANSFER,6191.77,C1667660565,318121.0,C712042930,2421245.65
7,b2bc1141-6862-5f98-bbf0-215dfcffa8f1,930016,43,CASH_IN,212718.88,C762236270,5053.0,C511647907,0.0
7,47d1d229-1706-5b29-a434-27dd76dea888,5139636,356,CASH_OUT,48635.69,C167233111,108150.0,C2027942641,0.0
7,50c10c8f-9457-5769-a637-fa5755c80432,5641594,396,DEBIT,1484.13,C896490136,41308.0,C61164309,87152.98
7,76a437f9-4ee2-5a3f-8de3-d4ec021f174c,1824964,163,PAYMENT,4911.01,C521839832,14454.0,M1656543302,0.0
7,ac20d6fa-455a-59c6-a2f8-a98c9c6b098c,1054159,96,TRANSFER,283385.86,C1788526641,763390.0,C1413558214,1166719.8
7,81c33694-313a-571e-afdd-a42b7e3922b2,1132541,131,CASH_IN,36739.79,C2007176581,2624871.49,C1894726115,154162.77
7,560a78dd-0bf6-5783-a15c-e3d10bcf3ba7,4144166,303,CASH_OUT,68355.87,C1162148230,83405.0,C724640506,308296.55
7,f7243ea5-deec-5f52-9b35-c29ade0db0db,643033,35,DEBIT,3412.71,C1256373856,431689.6,C576902581,2478059.18
7,19d1d7ea-8f37-54b2-8ff2-8ff6fef08ed8,147893,12,PAYMENT,19563.25,C1744652632,49963.0,M577562498,0.0
7,322d8ba1-bcc4-5621-9019-97052c2ff222,5999672,426,TRANSFER,229293.68,C1045262341,305210.0,C1518239761,197165.13
7,fd8fe201-6cd3-5a6a-9193-18897b9e46a9,2703312,211,CASH_IN,147143.43,C49569792,0.0,C1788314109,3624299.15
7,29282cd1-fa1d-509b-9bca-ac0eca48c93b,4462305,323,CASH_OUT,15916.19,C591453165,18574.27,C1451463185,147413.32
7,521d4d2a-f633-59a7-884a-f3bbc4929ee4,2705660,211,DEBIT,1825.87,C1544150050,4086.0,C1664612977,125530.61
7,957130a1-78ed-51c5-b882-17640165e8fa,287546,15,PAYMENT,5179.18,C2134458873,178068.0,M1440905561,0.0
7,d4c49e5e-3d3f-5c02-b89b-ec6dd136531f,5126009,356,TRANSFER,51026.45,C1320321031,484633.96,C1252135129,1218945.06
7,973a8aa5-1bb3-5884-b1ef-0a1da51c5eee,4291510,307,CASH_IN,261791.81,C892459256,8015715.14,C2112673457,1220018.58
7,705b0bd9-1f66-501b-81a5-e14f5aa389d0,1657072,158,CASH_OUT,38279.82,C1349702094,59801.0,C1825132465,1888864.39
7,ace314b2-306e-5b2d-9675-1b730376ae7d,1591195,156,DEBIT,3313.72,C1573404802,99362.0,C303882960,2149446.35
7,a5466260-34e2-58de-82fa-a963b6ebf429,167747,12,PAYMENT,3618.65,C949552597,598808.54,M949446505,0.0
7,7e870eb2-dde9-5ba9-9533-178a4a3aff50,968349,44,TRANSFER,41684.29,C23303973,128823.57,C1144968432,104856.57
7,c666776d-a6a6-59fb-87b5-a32d8449a6cb,6043675,490,CASH_IN,20349.08,C1855063227,595343.42,C1992409646,396939.1
7,46a1d0ac-b37c-5c1a-bdf4-cbdfa55a5393,3240099,250,CASH_OUT,157342.01,C286192984,158871.88,C1164781136,905353.79
7,f0be7b89-cb64-5e2b-9161-e11be9779336,3639432,275,DEBIT,1596.66,C467361367,172512.91,C291513949,5248514.89
7,f3537ea6-8622-51a5-8a06-c0a6ad7ced4f,5220865,370,PAYMENT,4819.82,C1289836728,160320.61,M1279048795,0.0
7,006ca6d7-2113-5e40-8812-de583cc5c117,3193205,245,TRANSFER,688034.32,C939293281,688034.32,C1381364691,0.0
7,cdce8291-8282-516f-a7ad-4a52d8918d1d,3849601,282,CASH_IN,511707.4,C575392073,3262254.03,C917855301,709373.1
7,048c2934-3022-5d0d-a6ea-c03796b449ed,2543820,206,CASH_OUT,173165.71,C1867284498,241797.0,C285241025,2711350.54
7,bba0420d-76a5-59fb-b735-61731503a972,2205585,186,DEBIT,784.62,C1521761683,62386.0,C1443798505,50235.0
7,d98d0f24-c120-53f5-8c88-4c6f96c6a59a,5653422,396,PAYMENT,32153.16,C228671417,137346.77,M640287478,0.0
7,22e13f2f-c50f-5ca8-b7b5-792aa0436d21,4689097,331,TRANSFER,81102.65,C885279364,263973.0,C241703089,58978.1
7,d6a8cfb2-cbcf-5152-b05e-40d1a364b2f1,2053765,181,CASH_IN,87995.31,C1457312878,825435.58,C384264129,4394744.92
7,193d27d2-7329-5b7a-82be-a2c4e5a06c47,2413669,202,CASH_OUT,107337.97,C706324225,322587.0,C454442236,815100.07
7,8f88d670-1ccc-51ea-8811-46425039d711,922252,43,DEBIT,5041.67,C769105250,22975.0,C193932630,1133599.86
7,2f2d1543-4a6d-56ff-a637-f74f4688b0a3,6274364,637,PAYMENT,1770.36,C1860651429,5033.0,M1701414520,0.0
7,d945c703-b2b5-5b91-85da-a8a5fe1c1af8,2663083,210,TRANSFER,508638.12,C1803128983,756254.0,C190589575,1437880.0
7,7100cb75-ad10-5b3a-99f7-53ee368eb8b4,2425264,202,CASH_IN,217600.62,C2063649959,31335.0,C1029472529,0.0
7,cf2b44e7-6e44-5fc4-a07c-a0d56394fdc7,3802088,281,CASH_OUT,88342.21,C1711472131,114562.32,C1668289632,734337.36
7,369cb39b-4ef4-554b-b64e-18c3f9b6e25d,6348557,695,DEBIT,4918.25,C585856078,30842.0,C1477183122,1853408.69
7,24e99fc4-e985-5c76-a39c-3790a00e9184,1231812,133,PAYMENT,1414.71,C1848300198,320200.12,M34135364,0.0
7,1fe00ce2-1020-536c-963e-6965d7042142,5899798,403,TRANSFER,222572.02,C401171464,237915.0,C225970438,331811.19
7,9a53bea1-f08c-5cc1-b479-ce63dff5b81a,3424168,256,CASH_IN,180465.39,C1536535377,160694.43,C670394030,747067.25
7,a0b8c4d4-1c80-5815-a35e-2ee19c04c355,5879779,403,CASH_OUT,21165.38,C1965830766,100505.0,C751980320,344700.95
7,052c87ae-edb7-509d-ad69-c6647c7988eb,4322427,308,DEBIT,970.96,C1140981859,1855.0,C14562988,217958.82
7,21c370da-2daf-5c4e-ae3f-e7525a9aa05f,1044386,94,PAYMENT,9319.72,C202103252,21492.0,M1267289936,0.0
7,d8e9cbde-8352-58f2-8f23-f76c6aea652c,2601890,208,TRANSFER,43498.36,C900098037,46691.0,C218571629,2314589.52
7,b83a3fd8-f604-5f95-84b6-2eb1d07e25ca,4739115,332,CASH_IN,221942.12,C1213133531,105497.0,C476216414,748744.48
7,f684ff1e-23cb-5383-a026-639d3cdf7002,4138144,303,CASH_OUT,171385.01,C384512548,199076.0,C723091366,1388073.84
7,056650cb-a96b-5432-815e-2fcc7faddedd,3501725,259,DEBIT,3174.0,C1721144980,17374.0,C939157339,1938247.6
7,8e2c4436-9ef0-5d5d-8835-ad8bb6ac5f29,5160519,357,PAYMENT,13944.1,C269734411,370076.0,M1439969649,0.0
7,5b3f2cd2-94c2-5aef-bef2-55f45dcd80b9,5943723,405,TRANSFER,117288.32,C1713855059,397352.0,C1662725350,243100.61
7,54d025f6-1c5c-5346-9eb1-7e7aa9bcda0c,1242277,134,CASH_IN,26108.48,C1095822292,1506692.99,C1018790971,91401.57
7,265e4888-dd8e-55a1-87f4-ce90d23a768c,5968619,406,CASH_OUT,421526.82,C243371223,517112.0,C949768858,735103.35
7,9cc95fe4-6736-5efd-b4b3-328c059ae7dd,2006135,179,DEBIT,2596.19,C150413429,14423.0,C1375595586,313502.94
7,99312557-e50c-5d9e-b8c3-35d7c5df2655,4746538,333,PAYMENT,12973.12,C1822738570,32752.0,M2017686419,0.0
7,eee54f0b-1634-5f4a-ab23-bc5c6230b9ce,4786528,345,TRANSFER,927729.13,C1055707930,927729.13,C587273362,0.0
7,464f9282-542b-511e-8c76-bf3cabfe4fcd,2483549,204,CASH_IN,131444.99,C544358683,7535435.84,C2052765713,275921.25
7,6385615f-741a-568d-a792-0342106dcf0c,4237810,306,CASH_OUT,79031.86,C1801205293,795942.0,C2141824742,0.0
7,d44bb94d-3e87-5032-b319-668524e60388,898625,42,DEBIT,496.74,C203673683,20704.0,C1821892115,60181.66
7,1382dd1c-b770-563c-aae3-0e74118a32de,3090137,235,PAYMENT,2447.79,C1751831041,29018.0,M1556084738,0.0
7,adbd0375-a8fd-560e-b4eb-4ea4343b0227,6061827,501,TRANSFER,8020192.15,C1191681942,8020192.15,C916997353,0.0
7,20d7a9f4-86f2-5406-862a-188b40786fcc,546198,21,CASH_IN,149101.75,C1038188127,5639814.82,C764086526,173775.09
7,152024ed-21c4-5c7b-a73b-13722e402004,549200,21,CASH_OUT,131491.74,C1470585149,958375.26,C1685426186,394806.57
7,dd7e216d-e532-527c-9e0a-2fe42f875c98,4443539,323,DEBIT,5496.73,C179593691,30540.0,C817395501,342924.73
7,fc534286-3b55-5828-a992-01689b8f9216,3456813,257,PAYMENT,3099.91,C1621601791,12552.0,M1431325189,0.0
7,11856bc6-cfc7-5941-b98d-541105d1ce12,2612746,208,TRANSFER,130155.03,C1460473750,191613.27,C2010302,4300203.36
7,92a5a593-df9b-5057-a246-c80b23e8e349,1884754,164,CASH_IN,80298.07,C224247263,284.0,C1974556140,8856.82
7,d1590c6d-d040-5ea0-95c1-f108b14529d5,3325490,253,CASH_OUT,8429.39,C1792931502,100069.0,C1725267187,0.0
7,264edf62-d2aa-5a90-958a-ee73b9ee7e28,4565834,327,DEBIT,14782.81,C536041679,45894.0,C833477591,1053608.89
7,4a02d157-c724-58b7-9a46-40e7dba46771,2305847,188,PAYMENT,1079.21,C2003061396,30410.0,M1750936595,0.0
7,4917b270-f264-5b3c-bc94-805958881348,6020314,462,TRANSFER,151994.59,C1101966116,151994.59,C1518422608,0.0
7,36bd460a-f525-5113-82db-051a9777db22,4795148,345,CASH_IN,16929.5,C476387116,962829.01,C1810047135,360632.58
7,e452b4ef-662a-51b9-bda0-f6cf6734983a,2526989,205,CASH_OUT,206589.44,C495944642,327485.0,C1118545977,0.0
7,cb31f421-f95a-5945-96f5-c96c726a1a97,1949600,178,DEBIT,8462.72,C958886607,20820.0,C227029959,897110.2
7,c0e82d43-9bd3-57f1-9897-20144fb7d970,1333186,137,PAYMENT,512.11,C758191544,162260.31,M128675667,0.0
7,0ab40aab-3aaf-5c69-844a-986afe70651d,198774,13,TRANSFER,13398.07,C1739163237,119040.2,C911407842,485670.99
7,378b4515-f4c3-5f34-b14e-3fa204c98ac8,439028,18,CASH_IN,698194.87,C1393434662,5721249.74,C1000469870,3778567.51
7,e8223e3a-8a85-54bf-a4a2-aaf29275212e,3547312,260,CASH_OUT,50527.84,C890748782,155485.0,C1733380302,76045.42
7,f59bcd19-ce34-560b-a78d-8d30d8f0f6b0,5311233,373,DEBIT,4358.69,C1752691620,312302.0,C1295929512,70392.55
7,657640f5-99d0-5f4d-afc4-025951956292,1314349,136,PAYMENT,10146.69,C2094940723,105340.0,M442408539,0.0
7,a3d5d1e6-d3c1-5bd3-8769-fdeda06e4717,2325979,188,TRANSFER,91415.55,C2143345730,103809.0,C869832617,1324035.24
7,64c8f28c-fa7c-5428-8efe-24dc9698967a,4805766,346,CASH_IN,90734.32,C1339406835,1555082.37,C2002207567,578910.24
7,2e1b4eba-37ce-5d1a-9a3c-40677efa55ce,2473967,204,CASH_OUT,11724.14,C18164518,42812.0,C1020738957,128724.57
7,5bbbe317-cdc2-5cd6-83c1-e78ef21185ca,5187594,362,DEBIT,2788.96,C456464594,19853.0,C1615333876,407441.91
7,caee07b4-c444-5e42-bf2a-4365bbe9e36b,3864821,283,PAYMENT,2124.22,C288724928,306580.0,M572977238,0.0
7,51f25864-70bb-5a54-8692-45f1235084d4,636735,35,TRANSFER,356490.7,C1672152535,1001169.19,C886670214,1689293.47
8,b2e8b000-e7b9-5e46-b821-a1e00588d172,5704740,398,CASH_IN,149127.91,C105871802,13539.0,C289817866,0.0
8,819df10f-978a-5635-8121-5e8d3bbc0eef,1557171,154,CASH_OUT,16462.15,C2008481040,20824.0,C1138907189,0.0
8,1f47ac5d-e35b-593b-aecd-703ce08c8f11,4671532,331,DEBIT,2281.7,C1372643594,11892.0,C196437198,1979600.97
8,88306d08-04f2-54f4-89d3-c64b6b2958e5,5429467,378,PAYMENT,1619.53,C935585088,335483.69,M517231380,0.0
8,7ced6272-7cf5-5c0c-913a-684cad85367e,5472127,379,TRANSFER,59245.28,C1544193215,704184.0,C1246272,35433.93
8,f2469e5e-b855-5f4f-bc5d-49bebb618767,1647469,158,CASH_IN,100943.79,C1191339720,3733426.31,C821597497,717871.02
8,b7e586fd-8a89-5464-b0a7-b1e3b6a12f47,2499929,204,CASH_OUT,291098.02,C14645286,332785.0,C2023672105,0.0
8,5b836fd8-e7e6-5c35-8826-28cb27241912,2556520,206,DEBIT,4355.93,C1913883156,50052.0,C2027323302,71910.42
8,7aefde7b-09fd-5fe0-8e11-cc80dc966248,4535342,326,PAYMENT,15354.77,C1156953946,51625.0,M742471532,0.0
8,0531499a-3c32-5e9e-a341-4315f9e6ccf4,736258,38,TRANSFER,52883.82,C933086125,102642.0,C413046895,4141971.55
8,f9e43946-1516-5216-b216-e2c36f6ccc92,5493708,380,CASH_IN,359022.21,C1508985346,51.0,C531316536,0.0
8,aec0ed2f-99e9-595e-952d-c532d30e990a,139527,11,CASH_OUT,277987.54,C87066456,3069097.81,C1228525626,74353.78
8,34f66708-03e7-54ce-96bd-68fb55af9d91,2059543,181,DEBIT,1563.45,C1817646879,44811.0,C1317324562,674145.43
8,92b6cc78-32ce-567d-a1af-b731430c349c,5730654,399,PAYMENT,5650.27,C582934695,9386.0,M1052748185,0.0
8,c342d7e4-ace2-5eea-a8a4-30b4ce3cc1e0,5194801,369,TRANSFER,32952.45,C1279673403,149311.0,C1282914491,862216.83
8,0331c0ca-4ed3-5b7e-9af1-ea42c5f3eea7,3578930,261,CASH_IN,41326.83,C2014433616,4682433.83,C796643654,595446.11
8,5baa184a-7598-5583-9a53-53c4490596ee,2971916,231,CASH_OUT,34624.31,C262074248,458468.0,C310738313,0.0
8,19f1d0d1-9e4e-5555-9e8e-4adf8816013d,1770718,162,DEBIT,1815.98,C1775179593,20717.0,C435704733,328325.26
8,3ed8e8db-be14-5580-89f7-47a39a199b50,5258811,372,PAYMENT,5384.12,C1542365353,17340.81,M387554995,0.0
8,d4a154dc-e5b4-50eb-917f-3cba3c8c029b,3791531,280,TRANSFER,149523.6,C1976039393,327835.11,C236492026,1254058.18
8,5e5af274-2b10-5877-930c-747dbafbff36,5689603,397,CASH_IN,113526.9,C498457174,64668.0,C758573224,1675000.79
8,ebb37b20-0a13-57a8-8655-3d2e47c92a76,4289049,307,CASH_OUT,45594.15,C263014374,621942.89,C1643019761,2055762.47
8,79c82d0a-670a-529f-bfb1-a99c6b1ca4f1,3890269,284,DEBIT,4331.94,C653153587,50465.0,C1140387416,1020550.74
8,9575bee5-73b3-555f-be33-278d972e6803,1003076,46,PAYMENT,13022.74,C56884217,25480.0,M1816296798,0.0
8,868d64bb-2baa-51d3-be5c-e5adb802c138,3958612,289,TRANSFER,25572.71,C1156253934,99683.0,C1923703983,791074.48
8,3ebb052d-8ccf-5e8c-aaa2-20876c39c1cf,2003357,179,CASH_IN,329872.08,C444776802,13029.47,C1687372398,330372.02
8,03c2d846-b2d7-57e1-8ffc-2c800782ab44,753450,38,CASH_OUT,4057.77,C1325505599,253560.0,C1873375406,0.0
8,aff4c9d7-c8c2-5ae0-94d5-38756afd7e0a,5989614,416,DEBIT,4631.05,C1371675935,103783.0,C1696505996,19999.27
8,f1348a6c-fe00-517a-9b99-df4faba88270,593087,33,PAYMENT,32902.56,C17367444,203028.0,M2064066595,0.0
8,ccd7cefa-fa25-5ec0-bf68-ecc6d5fe25b5,108049,10,TRANSFER,127545.01,C1707083245,160114.6,C55542957,762313.29
8,027edc78-b22f-5a49-8bea-93a58d26fd20,423942,18,CASH_IN,307940.66,C805930215,99324.0,C1372242729,71066.14
8,55b7806d-cf0f-583f-a2a6-d3aaf3b7acdc,1229632,133,CASH_OUT,77395.07,C453482432,508447.0,C1772895422,6255717.23
8,e9d650d4-0af4-524c-bf9c-4def79283d34,1767067,162,DEBIT,2895.05,C1440483049,232238.0,C2116402649,174999.64
8,b2729870-e175-5fa3-99e6-b0231930830b,562461,22,PAYMENT,14685.98,C1581808415,21097.0,M2076899756,0.0
8,1c455fd7-6cc3-5e27-941c-8ceaa589c546,3697536,277,TRANSFER,191427.4,C395023156,191427.4,C1879166409,0.0
8,af29f04f-e7df-516c-afb9-2ffb4a95c393,4815367,346,CASH_IN,176286.1,C1252522669,28960.0,C112337479,240692.87
8,677e7211-e09f-56e2-895e-705f23364165,5684251,397,CASH_OUT,22695.31,C864313209,50126.0,C634308036,0.0
8,dadd00c9-1ec1-5dc7-81cb-272880c321d0,1768413,162,DEBIT,3690.82,C803473255,108153.0,C1197448940,340538.96
8,b4483670-2a6b-5666-a8ca-0dd5dbfd3b4d,3369328,254,PAYMENT,767.07,C423525516,10698.0,M1062337905,0.0
8,060ffd69-8ab6-5349-a202-db2e986ce3b8,6223887,590,TRANSFER,686122.25,C602416741,695873.0,C322180281,116394.92
8,6f27fce9-3d10-5e13-91f3-f1100f73e5c1,1232687,134,CASH_IN,119620.06,C741735288,7844993.51,C837637428,125299.73
8,c0465242-52ac-554e-9b56-eaad4ad49be8,654884,35,CASH_OUT,181804.97,C1875827993,361281.92,C1679418595,658660.79
8,b4ce37f8-440f-5250-87cb-8054c273581b,5222663,370,DEBIT,8615.79,C1921794286,69511.0,C1884789119,121477.68
8,bdcdccff-3478-5696-96bb-0343a0014570,2554524,206,PAYMENT,14869.18,C1806689297,189165.53,M1354215936,0.0
8,674301c5-8409-5134-974c-68ed11ad47d9,5949503,405,TRANSFER,4550.67,C1685771972,11439.0,C723908946,1417119.95
8,591f7192-0db6-5355-bab8-13723fdf9764,1374512,138,CASH_IN,226851.81,C2012533448,73080.0,C993828755,1951027.58
8,2b951803-a57d-5612-a681-262ebe76eb44,240265,14,CASH_OUT,26483.96,C1501449843,149538.34,C611403403,61530.0
8,2f066c91-12ff-522e-8288-1aed3b49b1cb,1921038,167,DEBIT,9081.58,C724567356,22915.0,C1826877819,2443561.04
8,b643acb2-8fbc-5569-96b2-38811522462c,4741850,332,PAYMENT,21088.57,C1008413823,77854.88,M2033996863,0.0
8,8a92100c-2cb9-53cd-8b22-1eac741f8880,2031207,180,TRANSFER,195425.82,C108534427,293072.0,C1349464002,644373.0
8,6e62127f-2bc6-5588-a288-ff8c9a7400a5,3055660,234,CASH_IN,10703.58,C1640284343,72.0,C1227483594,64282.85
8,40c420b7-24b5-5a35-9917-7b8e9caa078f,276528,15,CASH_OUT,84553.08,C1219617095,537013.0,C1527721222,0.0
8,01c21ab9-0508-5411-a641-0f98dacce6ba,77865,10,DEBIT,518.88,C394201513,100087.0,C1448348248,487718.81
8,5ac22bab-2751-55b4-b246-f654a24149e3,5870214,403,PAYMENT,39745.33,C1183178376,124051.44,M1865255826,0.0
8,b71a0111-3a1f-5d14-aae0-70ba2db09993,2575588,207,TRANSFER,238949.77,C1403164334,260149.94,C2057457516,1182767.34
8,930e2f50-cd9e-55e8-a544-4ff4da83b0c3,825937,41,CASH_IN,83004.06,C27510820,564.0,C1988825309,1578252.1
8,ba45010d-13f0-5186-ab4b-f4b6c594994d,179898,12,CASH_OUT,343.72,C524191751,1394.0,C1623330157,294723.04
8,fa79fd30-8d8a-5353-85c8-707f330b869f,1747269,161,DEBIT,4642.13,C992887037,19743.0,C1121292591,308223.22
8,a765c3e3-972a-5cf6-9f73-4d61cf853b31,5503344,380,PAYMENT,6521.51,C968324600,158994.0,M1281055893,0.0
8,011ecbf6-dc71-5b19-b123-7c2fb2411afa,5558,6,TRANSFER,33332.86,C2025652936,33332.86,C1662235713,0.0
8,874a9d07-73b8-56f3-a325-35dc2f6fd992,5481777,379,CASH_IN,14130.49,C127557129,35434.0,C1979985319,2673403.09
8,ace1785c-7976-5906-94cd-7566a757c4d5,4509213,325,CASH_OUT,343286.93,C1179872803,460243.91,C265142518,2462504.31
8,4f4a5a2d-0b51-5ed2-91da-723ac6bdfcaf,1780315,162,DEBIT,4463.5,C1961270778,16334.0,C408650965,250356.57
8,ba7ee21f-3cf6-5903-9de1-422be391f817,4659115,330,PAYMENT,16365.71,C163429541,347280.62,M384421701,0.0
8,87d05d23-1d2c-5b62-bbf6-a454a7e2b378,4504145,325,TRANSFER,94342.17,C2087187607,190019.0,C716486315,181010.32
8,8c69583c-6393-5b94-8b61-28c049e525e7,1587535,155,CASH_IN,149190.6,C1534195731,486926.96,C418449297,1673554.92
8,450f03da-a2a1-5458-b553-207ac44a4375,531806,20,CASH_OUT,67560.77,C567443570,136982.0,C784111939,73468.25
8,96c5172e-5e26-54da-80a5-73b831281be6,6094719,522,DEBIT,4246.98,C1587731594,75471.0,C1112156481,467176.3
8,f0795a79-8f6c-5aa7-b630-2c7de286e73a,1923698,167,PAYMENT,5477.81,C913790321,43750.47,M1410873408,0.0
8,7a21bf49-5033-5f13-8ed7-db901b048058,6019714,456,TRANSFER,13914.81,C449877864,13914.81,C727110696,0.0
8,78f1c353-b2b5-5692-81c9-215196b4c09a,2854965,227,CASH_IN,83923.52,C1067008785,5676242.58,C1395093881,9141551.16
8,2673d003-770b-5f1b-b738-748a9c1028c9,297909,15,CASH_OUT,145280.31,C393771803,443605.0,C592396389,0.0
8,4995cb17-1b47-523f-aa97-a0708884aaaf,4932512,350,DEBIT,6357.73,C112634861,208644.0,C728631649,165695.55
8,c90c8547-1ab4-54b2-b73e-faf82ba8cbb8,6156399,548,PAYMENT,13238.16,C133163679,20018.67,M140613398,0.0
8,25897c4f-10c0-567d-bec4-4239ab833b1a,1779465,162,TRANSFER,106228.85,C2234582,239396.0,C1692870173,0.0
8,1697fa3b-b1ac-5e46-977c-0fbca9c9c898,5714818,398,CASH_IN,93321.14,C676592922,608049.16,C231963812,409842.44
8,efa58933-8fe6-5c78-903f-81efd3422e1c,1223983,133,CASH_OUT,43379.71,C76975346,60769.0,C1732263241,50270.0
8,9e69c44d-e989-50b1-8769-3f5f308dd1a8,2740535,212,DEBIT,780.93,C243606145,102917.0,C1977311112,751824.3
8,4a499576-8c25-560c-8d4f-8c3d4ad38cd4,154190,12,PAYMENT,22886.0,C1464984102,45152.66,M1246182748,0.0
8,d2dc57fb-4ae1-5a02-9515-f881d4c888b7,3500769,259,TRANSFER,114564.12,C377865776,679052.27,C577494767,18130.18
8,2ac27ae0-f91b-5a9c-ac42-ae4a2d80de4f,3163063,237,CASH_IN,232044.29,C431321446,25905571.45,C706692169,3856588.16
8,b8ba72d8-1867-545d-a9b7-d50d5a2465b1,4064194,300,CASH_OUT,22229.21,C334012022,246892.0,C1864101868,743928.96
8,48fd5036-9096-5791-9306-d6470463627b,988863,45,DEBIT,9803.2,C448763091,35837.49,C793705415,239052.32
8,7dd50fbe-328e-5a97-bcd0-9e08abe13a16,587266,33,PAYMENT,6633.8,C98391114,104545.0,M594255239,0.0
8,4b3a1c16-ef2b-5432-8e61-6e344b009dc8,6166277,551,TRANSFER,44302.81,C1352770440,106322.0,C1740106512,0.0
8,2266b497-5505-5551-b181-d6b93d0a6dfe,1016067,47,CASH_IN,93648.72,C1707347170,6631552.96,C242098348,182598.83
8,c8f5f6bf-9d0d-539d-b72f-5309df25cc9b,477463,19,CASH_OUT,45626.25,C110137964,60488.0,C1832174712,12124.32
8,42a3b91c-40c4-568c-90da-8d64749f198c,4980351,352,DEBIT,1676.87,C519860177,80061.0,C1579890276,579974.83
8,f94bfd04-90e5-59b1-8195-757d21542d7c,1859413,164,PAYMENT,25673.83,C1073587784,203445.87,M1689475268,0.0
8,2479af3b-eb57-511b-9bc0-707e7f041493,800627,40,TRANSFER,229817.93,C498543992,461202.0,C1229115940,37095.99
8,3ff26729-2676-560d-8735-1e3285f5add1,819655,40,CASH_IN,3172.72,C896736439,5074598.52,C1715507099,1704453.28
8,943acf73-4ed5-5fa1-b0ae-574caf96b0f9,5169997,358,CASH_OUT,70219.35,C1948777120,81349.0,C1293491609,69417.0
8,73f4bb7b-ab56-5c72-8a5a-4c6da6a3e372,3177142,238,DEBIT,1513.2,C160607040,294314.0,C679418436,154955.78
8,f6fdfa41-6f8c-5b9b-a648-dbb6b46166c1,2259406,187,PAYMENT,3086.67,C151504958,136122.86,M393857586,0.0
8,cb6a32a9-5410-5277-b564-4a02628641dd,4587996,328,TRANSFER,217737.61,C1453241232,231718.32,C967075652,3314629.16
8,3aed643d-5062-5100-bf7e-5299ecd1fef5,3860423,283,CASH_IN,187537.32,C1873639767,2792656.41,C1669463905,6376076.15
8,f9688e28-22ab-5cfa-8b1f-0b356440ba0e,268790,15,CASH_OUT,193814.12,C188488878,357130.01,C389665928,2521783.38
8,0e2b52b3-6428-5b97-bb81-fd999255da72,4286119,307,DEBIT,7666.08,C248079009,11638.0,C83577246,190953.91
8,e28713da-d7b4-50fe-961a-ce31f2ff0ef2,3382710,255,PAYMENT,181.11,C1653991783,99115.0,M1680668475,0.0
8,abb95b18-738b-5cc5-a585-da8b56717cbd,3385956,255,TRANSFER,442546.15,C1306922077,450566.0,C1916427364,1725739.45
9,79cb008e-6631-5857-b372-c531d1843b11,3317722,252,CASH_IN,117049.08,C1549719539,1643776.97,C1793243030,529483.51
9,3bb364bf-9182-5063-b60d-50802b3e35ff,5797544,401,CASH_OUT,20861.04,C2108500911,22187.0,C619342559,0.0
9,0087127e-c89f-572e-972a-057dd92716c6,1488025,142,DEBIT,4286.35,C1242456763,6012.0,C895435419,877488.66
9,d8aad420-3ace-545d-ba5e-839163d2878f,992227,45,PAYMENT,712.84,C1374475278,10407.0,M1510576158,0.0
9,c18b4623-a580-55f6-b2c5-ec58899e9bcf,3498775,259,TRANSFER,1950373.54,C1584301839,1950373.54,C1727119878,0.0
9,e3f580e5-5204-53e0-9c2f-42a3a032292c,2820376,226,CASH_IN,111072.36,C522137039,4104826.6,C1278110903,1310799.4
9,12f74c2f-806b-518a-acb9-244b109d6efd,1643148,157,CASH_OUT,44840.15,C20506531,76765.0,C512734152,577788.46
9,dfa60478-6e57-5e1e-b803-86250756b81b,1848397,163,DEBIT,1155.95,C1891280074,48716.91,C1980686934,145263.93
9,328112ef-2473-5750-921e-45a755320dd9,1003815,46,PAYMENT,8945.94,C866646380,11363.0,M1820643458,0.0
9,b7a3f1a2-8fb2-5c79-ad53-4818cb2a9193,1383717,138,TRANSFER,92800.68,C1227557379,189573.0,C319268636,8779.8
9,69b503d4-bddf-5825-80d2-b5947af68399,560064,22,CASH_IN,254354.79,C594814187,163869.14,C1597051934,322577.63
9,992571fc-b242-505e-8014-6eeccd6e0196,1295207,136,CASH_OUT,6311.82,C93885130,66880.0,C1391910830,47800.39
9,ad9ab5cc-c83e-5d71-8c04-043a1e42515b,1997636,179,DEBIT,3865.29,C1237386056,129521.0,C499655635,1082708.87
9,e52b4284-fc46-5c86-9896-c15166f9946b,2039331,180,PAYMENT,48581.12,C1104290088,262179.03,M1649099667,0.0
9,eff97d77-ae00-5d98-9a3d-815272fc70a4,293860,15,TRANSFER,16334.03,C50543832,293031.62,C1874819995,210839.92
9,9c998e85-8254-57ec-a3c5-af61494efeaf,1342013,137,CASH_IN,147062.4,C451095550,1368656.41,C2116690910,337528.45
9,205bedf2-553d-5d61-85bc-40b67037f983,6261941,610,CASH_OUT,207509.31,C1660076226,420723.38,C215213526,1695394.1
9,acc8b2c9-0cae-544a-ba27-bd8b6d53f56c,4402204,321,DEBIT,2930.75,C271859107,204068.28,C143695220,68901.57
9,7acff86c-eb87-5396-9b3e-6df95305251f,6306734,684,PAYMENT,24498.27,C910931268,169230.0,M597586241,0.0
