transaction_id,type,split,rank_within_type_split,deterministic_rank_sha256
26ffec8b-241c-5f3f-aeb7-3df362d2eb95,DEBIT,train,116,92948602d28ebd29715a5b3bcf54dfbf75476d38f8e9fb62de4ef2451d56b008
54c0ed51-46da-5da8-9f73-58b52d6e42c3,DEBIT,train,117,92d5ce646f8d1db32b5cf9a62cbc538abe9167d5073d83b58185775c0422e7a1
6aceddcb-d675-5605-9954-99745367e611,DEBIT,train,118,944948d8d4ea5ab1da3d2835a52aa37e88375c96a8103fa7da3d1b29b0c61d72
3fd8cab6-c6e6-57c3-9a43-2158a9502e61,DEBIT,train,119,95ad5f5a69d1ad2f66a0f9c30c5ff0ebc0de1e8379dabdc408d4ebb047ff2f0d
58f9101f-671f-5af0-a55e-863a70bfd383,DEBIT,train,120,9620b2d109cff99df000faa58177065cfd30398ab4ad60eb386609cbf5b43e40
d9117be7-a622-511f-952f-742da0d490a7,DEBIT,train,121,96ac26b86b34e43deebc63e61548bf6ff8aeea072e4868d7b108bcdb107aec1d
e09c2178-5d0d-5913-8ea2-ba35ba399a14,DEBIT,train,122,96c1b624502be42ccf62f3fa29a1f62c6f58e35da0a6df24150e6703dd42982b
c1950d2e-879e-5841-905a-a77f527e1436,DEBIT,train,123,9853e4b8637dd7345c7bc75007edd0a803190b60e5656e8bee22b92feb346788
dae1ffbc-22cc-5f26-a40e-563ff733dd0e,DEBIT,train,124,9912b9fcfd9f751f5d0d265038576cbcdf44dcb9a684717054aa92fc0ab2345d
6b80f56f-40da-5f35-bdcf-37280fefba87,DEBIT,train,125,9a7963aec6fb55e83fe41805cb709e6ce71229db4660c66580c09276f1f1d335
3af062ad-5815-5a8c-9f8b-3f09e9865e2e,DEBIT,train,126,9a94ec1296fba32313a1206bca7d275fac79e220d3bbbb1be89c40480a86ed43
73f48629-0301-51f3-8375-85d1dfb12f0a,DEBIT,train,127,9df555c56963b179fd9d9755c9fd9648019bdffe33ecab0e4ff94f30563f65b8
3b85d143-e148-5999-95e1-6af03148a3ce,DEBIT,train,128,9e3e3698c3c8e94a465c62d1399560b07720f874fec1da133b5cd0bd6f729c19
57d08e8c-e7b9-57e0-a988-5ff06945e061,DEBIT,train,129,a17c89a6850cc3fa4688503889d3ff50a941cddddd9a0265b9c448cbc7a9af63
ad6a1228-69d2-5ea4-af4b-ee71e31d1ea8,DEBIT,train,130,a2d806e6f260c08e218b3a89513b46366d5b6b453c48fe5a84c06891ae66bc06
63047105-0340-5762-845b-da1a3ade3c5e,DEBIT,train,131,a7d5973e80e4deeaaf1400fad5c6ddb28f2eb06c22d6560e558cab68df8c255d
3f75da4c-2fac-5a28-bd1f-7b4733dd02bc,DEBIT,train,132,a907d89945508ef124fc55f2f3a4800e83ab6e719ae5d96dd1d9268b9296ce12
85ed433b-de68-58fe-b6d0-867a265ced6b,DEBIT,train,133,ab7d11f3be896c78e5e2432f3e1614dacd210cf45a7eb1869f93a7ae0d24fe47
f4475d6c-69d8-550e-b89a-64cf63df94f5,DEBIT,train,134,ac9438f4cf918a7818e4142e17ea448f718f469230305060536aab0bf0183778
a5f9296d-3efa-5bf3-b9a6-a6c444ccee82,DEBIT,train,135,ad7d690b3d6118abb843a86e78ba21a3d2d8704f9da8f064a979cbf37cf16d7f
a30d3012-04a6-5447-8cc3-56e90dc2d50d,DEBIT,train,136,aec691b778c62d71189af56e75b5b58b0bfbdc83772220b22f6c4ae167069143
73921950-ac42-59c7-a327-5da1182275c1,DEBIT,train,137,af22b9fa8d221c6d69f02d7e5f2d4cb2f478364f839d259c0b43f3ce689d4569
bdb27363-a79b-5224-a9f6-7a8046c2a4d8,DEBIT,train,138,b1229dd8b29140cb8ee3bf6c9ab1af75b9445437710d5f1de45c74953a40eb1d
34da903f-7e56-5c94-841c-fec284510882,DEBIT,train,139,b5ada2ea01cbada66aa6453811caedca36742acb515477088f0b1e4052211235
ff564ab8-0467-55ce-9273-94c538d2bbf0,DEBIT,train,140,b7ad7f90348e64b18ecde0c9a5da25b082e3be03ed59866433195cde5d0bd237
5ef8135f-a72b-55cd-82ca-30d2be11c3a6,DEBIT,validation,1,ba0136cd23566403d650d2b47432633a6834605f49217d590eadd6c70f3f281e
dc0db0a2-3262-5fff-ba57-d02560f75cb6,DEBIT,validation,2,ba7a5ac0acb0ed75eabaed0c8f9096e5ae2c4311cb0d871c22b5c5b9b9b0fcb1
79c82d0a-670a-529f-bfb1-a99c6b1ca4f1,DEBIT,validation,3,bccf9a9a8679d8d600cfc04746038903c5d258a0901b7ef4d02a374909339af8
096b21bc-bbb4-5254-b3e5-e130aff24b8f,DEBIT,validation,4,bd52f547b9db0e7463c4a5388119f418fab3359b43c8781c8d6e1bed7bdefdce
edf1fc8f-2855-563f-98bd-ecbf3940e077,DEBIT,validation,5,bfa0f64ec891fd294c8f96546987981bb121b4120ce720e05289f8bc91a1fe6c
16594c47-9402-56dd-8095-4fca5e228a15,DEBIT,validation,6,bfd3b6b2e04210d729910c8a4dda6ffe57efe7f9af12f37c5f12ac1353dbf3e1
4995cb17-1b47-523f-aa97-a0708884aaaf,DEBIT,validation,7,c060d026e0c914744d9c4efb5944f53ca7d23f5b0b27cdfb0cdaeec4f0c94822
05fbb944-dcb6-57f8-b0a9-9028d6250294,DEBIT,validation,8,c1e487e61ca255cc07bdd9ae524e98e456fd5cdd4f64d4744fd8288ff45c20b1
7361e073-9c82-5f2d-8548-1501f2f612e4,DEBIT,validation,9,c2444043e5f7c2fe28fbfa195d7760272a5ed0a1da2a90623bcda763ded6cdc6
768f5240-c66e-5183-a439-3b428b9576a6,DEBIT,validation,10,c2e2313d0ec659c8875b69db79989e186a2182160018903ab1391b415bf3187a
aafc0ba2-a05b-567f-a8c9-8bf3090984c6,DEBIT,validation,11,c34502d1b604ce8717e67c06b4581e5a7ef32ce8839974f4b57da659aff2fc41
521d4d2a-f633-59a7-884a-f3bbc4929ee4,DEBIT,validation,12,c49fa054a5f74ee1dea979c77508bbb7a4af30a3465b3ef118aa7e89ee868496
f18bb36d-67bb-5e78-9eb7-658823f44f08,DEBIT,validation,13,c6e312c415986daae2b2c1c6575b3309b85c0288592acd2d3944854874ef7fac
f0ecffff-1944-56f3-9fda-3a5536019dba,DEBIT,validation,14,c74ac1dba64ef9ad0a1b2f8c39c29a8b2ffdb44b9c84d755ef11c0a65fcae02b
a2a14fc3-92d2-597a-8bd5-f070e4a7bb34,DEBIT,validation,15,c7dd28736fcd1c5742f078eaf25600ac7b9380bd834c68ab6f7423d80dba1564
b0a25a1f-7473-5910-a471-6bff8afca458,DEBIT,validation,16,c965fd997530cf5ed4ba97db6844bd45a46d69e35fff2b20b2420b897561eb76
cdd4439c-b4b3-5567-851e-8c29df559029,DEBIT,validation,17,ca2ad1952a002e1a52a66ad50b1c10b090a339733dcf17e91ef8d5f6339fee75
dd7e216d-e532-527c-9e0a-2fe42f875c98,DEBIT,validation,18,cb0d07dd2efbce76f65d73418c8a98b55421d89111b38ce07ec5bfc06d40c5bc
369cb39b-4ef4-554b-b64e-18c3f9b6e25d,DEBIT,validation,19,cb864cc2ad1a7a3d358c17a38c1399855133e8e2f9cec6b154efb832162b6dcb
4f4a5a2d-0b51-5ed2-91da-723ac6bdfcaf,DEBIT,validation,20,cb97aff46e4c0909843637a5b3aafe44eca8c446a9e1728ee4b6304fbecd905e
58a736f7-eba2-56c5-be71-ab106e2e30da,DEBIT,validation,21,cd094e1165d103baf7d3b6ba468f395fe6616e563265ee1280a9020fd8decfb8
89065001-bdd3-5126-af54-c65fc6922d45,DEBIT,validation,22,ce17a305507d356783e906c3a44602cf5d025a160e92940810c980f9cbfd1913
95e746a5-ce76-50a6-85bd-8acced922f5b,DEBIT,validation,23,ce848e5867b76070cdfdca6a92f531564ec68473551bec989fa88eb31ff2b5f3
9cc95fe4-6736-5efd-b4b3-328c059ae7dd,DEBIT,validation,24,cfd38308f199a47569f8d7b262dad44d7cd22551064b79b48c4f51da5a7d8e32
9fbbb13e-bccf-5655-9d4d-7629127a02a3,DEBIT,validation,25,d17695a363f6b63ba1190a6867738c477b3753f5dd0f945076d99bb4462213dd
2ea70c4f-d6e3-5ace-8f02-cc824333032c,DEBIT,validation,26,d2cecc4dbe4eff2f28ab81e8eed10e72b588aa8ca87a1b32fa9a233e9f98033e
598498b9-413c-579a-8486-83a4a29329ce,DEBIT,validation,27,d335c0fba88086483115e81e7b1505bd8ce15b95dd14880f6497b04f4bb69cf9
acc8b2c9-0cae-544a-ba27-bd8b6d53f56c,DEBIT,validation,28,d375dc0c78e8a18df9ab67331a597f27a52d6de1d91767740f4003be03196714
9f4084e1-871c-51fd-94e3-c62aaea5a7b8,DEBIT,validation,29,d41f1229b0442cc673bb44424f6ab3b58c96c1ab3caa8b6dbabe52d996700318
d4e0f750-431b-56c1-a25a-d1bc750c79a3,DEBIT,validation,30,d45fc5b03235bbaa52f6438433262276662947078fb1eef46e9516f3a4315600
5e7d4fa9-89b5-52fa-b436-237eabba8acb,DEBIT,test,1,d63f14c52e0273d413ffe4283c75b6b4492d0c21d131b0d1d62f6a41c420bc5f
030ad86f-64cb-5dc0-b815-5c6c312ed82a,DEBIT,test,2,d7a72c9e8b34d13466412ce66f1239a15bd44c7add9161c536caf313c60b3d41
214eff1f-554f-5805-8eb8-0ceee044fd09,DEBIT,test,3,d7e0042dc3a85205d113c4435e597356ceb36a08f2075ebf882be5a640bc0050
d44bb94d-3e87-5032-b319-668524e60388,DEBIT,test,4,d8299722ca35aab4b30015982d43a1737e5ca436c6c55ef1eccb27749b959974
c8253ac1-f72e-5b85-8f5d-947d8731518a,DEBIT,test,5,d83383bb0e5c5aafbbd9db96a7a7d28066981b6aa9aeecb61dac281f87668adf
82acc271-3a90-5bf6-a0ff-0f1342b75b64,DEBIT,test,6,d9514d09e5dc20482fd72b5fcd1b5c796f99201558869087491965809914dfec
264edf62-d2aa-5a90-958a-ee73b9ee7e28,DEBIT,test,7,dac1ded5b8503b05b1dcb4eb8629216bae91ab016a140f6c127d26d1ef68e714
2cc24e2a-123e-5036-ba5a-2c8a926f4da1,DEBIT,test,8,dd680b5c3da3e608707c8f00a1bcff5a91473532b2c191a03039a4beb66ecf04
1cc79656-6134-5839-89a3-b092d57b3a4a,DEBIT,test,9,debb3ce7b737a28bb1e5a40742fa282635b49939668e53f24bf3b4ef9b226e84
12ac1209-c23d-5d71-82ec-f349fe0072fb,DEBIT,test,10,df4ba85a9c5ebf3b2bd6c22a1d8e1cec8396b62784ff44f3b3cf376d96e07a8e
59119887-97cf-583b-87a0-4cb04a93d968,DEBIT,test,11,df681eb75e7a3b7bc8a9a241beb53b06de07c105f68ec61aa63d0b5dfdbcd013
1f47ac5d-e35b-593b-aecd-703ce08c8f11,DEBIT,test,12,dfbf1990bd1bcf55d0e53c1c4901c07dca598e716e2a72e860313f303d64194c
fa9d3748-e536-5aed-b398-527ee6fbfe4b,DEBIT,test,13,e1866848cb32c13fac669673ead0b3dff3116759e803f23a513927aa9e88f523
54298a4f-f346-5f67-b4ee-f227d2229aae,DEBIT,test,14,e199380a66d79f2c31b39c46130fa26cb4207bd88ac7ac9b0a8a018a47eb82ad
7b48d681-a761-536e-b275-ffeda8a0236f,DEBIT,test,15,e49303764889e631ba3e0c462585d0c1cc022b8259eac608b00af2a9b57761af
bd7f27a7-3f8a-5e52-9b92-0bcf8cb79803,DEBIT,test,16,e5b68eb2056ff3264c945187a50bc50a88d595a707b6b9000de5446f9476643e
99898907-2bf0-5f7b-82e7-387a666b403b,DEBIT,test,17,e68077f8ea29b9e6836aa699b8bf5de8cf295677c101c133c7799b6fd7661acb
4e8e41d1-4f65-5bb1-9515-03c1e5039c28,DEBIT,test,18,e757b267465a94ea8c62c1f3dbc7de761c0b6e937e7571fb8075d9eea98ad19a
56fa52e5-ac62-5ea5-bc4a-4d171532443b,DEBIT,test,19,e8b1b73e6cfb5989f49fc3f4503380fe8bead44e6315813e2e2632178d52aaf7
c9232b23-6107-5924-86d2-28a3c92733d7,DEBIT,test,20,e91582ca8ed53105d72284c8082f8c1a79192077f431959050168b1bb81d4f83
50c10c8f-9457-5769-a637-fa5755c80432,DEBIT,test,21,efcdac9cc813109596931af1b09376bc6d8ce59fe2949ffdbfd6c01fd52829ed
758f425d-d4d9-536f-b0f5-ac7b29393cda,DEBIT,test,22,f2831704859c17cc55c423115925c765579ed62c7e4500cd08e73d697b369345
890564f9-86ac-53c4-87b3-afea517c14ae,DEBIT,test,23,f401e17fd9929528fed26bf2390e0cc4fbeecdedda9ce706014b6c67af92bce5
9f090ca6-1669-5a48-9a49-d020ca914aa8,DEBIT,test,24,f68e32a61fb28ac1e79229f5066ae1b00d28d3377d2194c667f4083f252972ef
2b4b96b0-3ff5-5b8b-9eaa-f42d6f3eb8dd,DEBIT,test,25,f6c9f739a4d0bd5ad3b2dd00b238afc620f1880d8e7fd1593f7afe75f7a1fc63
f00492e7-b7cf-55d3-8658-7bd746964027,DEBIT,test,26,f6ca73e0440dfc05b572bc2f874a5e9a7a827d988345291a4e26e64627680bce
f59bcd19-ce34-560b-a78d-8d30d8f0f6b0,DEBIT,test,27,f6f650b8a9c0c40f8452544c2a363182f11dbabb67afb3e9e9099bf6626dd500
6948067b-4202-5003-b359-6ad4a0a977de,DEBIT,test,28,f7757f38e06c04bbf96778e887c5d87e6dccc208b03f1c012782e4c7f8f008f4
a601a052-a58b-534f-8102-ac88eae0de8a,DEBIT,test,29,fadde76d3de5afbc4c76bb259efda9aebd43d149ebe9aac7e0e605b8e80ff13e
01440b5a-8496-54c3-acb3-e315e21312d5,DEBIT,test,30,ff107d5c42825ba64fed6ca8642e1c5bdb46379bd16e010554340daa884d4fdf
36b14bfe-c463-57ea-8c02-05e3b988b536,PAYMENT,train,1,00dc9b8b19e4496d1ec386fb2ba54082aba436a3e93d076d6838e0c95d030f78
45adfa5c-351c-55d2-a06f-3455cba9c7cf,PAYMENT,train,2,0126207b1d51d508111fabf3bc21c8561624eb7285a36e71de6e891df56cb75f
7dd50fbe-328e-5a97-bcd0-9e08abe13a16,PAYMENT,train,3,01499b864647512290d366d7dfe4880669015293c17a2e1e1276cc5a01910f89
16df337f-4b88-57ad-884d-d1c8ced9d24f,PAYMENT,train,4,02910b3557f6aecc14b744c46a8f6906d8364e03d443ac350753e35cdd4b4516
f29acdd4-3ba9-5de8-aa26-b4804dd89985,PAYMENT,train,5,0312ea848b43436c2a93eb4323b0b6dffa32fce941c6597799796cd676c893d5
dab13029-b40f-5e9c-aa4b-a7ae17e82cce,PAYMENT,train,6,04487d5ee59d7346fc7d359ef20db9e292d65a36a6e6167e6c7b6c46b2b38ec7
e4fefd44-ead5-5faf-a9b5-26de3b20a573,PAYMENT,train,7,06bba4b3de5e6dc3fb25132fbc2326e085fd5813b97ad66bb6d591ef18b59b7c
d7420041-fac4-5be4-8f64-1fcf601c283b,PAYMENT,train,8,0836c9971a7d072d4f61e7b0a812f62ad0d819c899861ebe305b8eea4b7293aa
59c4591e-3989-5ee5-b771-5d4c6527a315,PAYMENT,train,9,0890110ddbc31fdcebfd388d6ee9d9b0290efc9bc26adf5a364f3583cc807ee6
f92eaa27-bce8-5d83-95c9-12801bf2e0e6,PAYMENT,train,10,09d1684166be39bcbb71f69b08cb2e3da0dfd3d0eefe59ee25b89c2edda7c81e
af42b1a7-fe0a-52c3-83ff-ff5adc797381,PAYMENT,train,11,0a8d53dfc9eb4ff76f1ddf7010056a7d079c882dc5fac3116e3a207995a7a05c
55545e5d-dbb4-5fa8-981c-8ced94adfd83,PAYMENT,train,12,0aa9a8046a1dfc28d4bba9044ae1dce7a41a666f243961183da47cd15c3724ae
90f688f3-b2eb-5fe8-81f2-4766ecca585a,PAYMENT,train,13,0b0b08da438aa02875cf318a7e6b16f79bd3bf1ca3a82b18cd80557a41f278c9
0e45fbc3-44a1-5dda-8128-81337380c3ce,PAYMENT,train,14,0b72f0b3c67054cf12872451b34036b41b7cd20aed4c0b4702873dc346915339
831b7063-e910-5751-be91-2619d14b88e8,PAYMENT,train,15,0cf9a5883bdd90743ec355dd4e3bfe21b11c00c2efd732c81916ad48a6a04873
24e0142f-f228-502b-94c9-4c72ad8d53e0,PAYMENT,train,16,0e235d2dd9bbf5675fee686b63ffa5ba8192f322633060900eb37537ecc8c7f9
c39557a5-a4ae-5a0a-9383-2acf55e78b1a,PAYMENT,train,17,0f7cad54b956f425cb3e0278a730230ceeb257ec67763655456d8bf080ef8fe4
88306d08-04f2-54f4-89d3-c64b6b2958e5,PAYMENT,train,18,0fbac374cf55fe28d45cc2b91faec9dc6221fcb51b07b892edaf40acdcee1684
a26e9b89-e488-5c3a-a341-aee81bafa8d7,PAYMENT,train,19,100aa8288dfb856a19494e2701c128644e46e14ba265e112349f1f3a780d931a
18c8cec2-85b7-5054-b1f9-ea93bfff7091,PAYMENT,train,20,11f01e0bc5b3f1441befe70db8e561461a7e58950925c8fb92fed2b416193d61
1f95b840-821b-5ab7-b822-988987b0c7f4,PAYMENT,train,21,12a82aca8f07a015e15e7e5d902c48697a17322264e11405015519b269b77b14
8406192d-7c6b-5fbe-a824-eea1d2853761,PAYMENT,train,22,133081ca30354d206172ce5c4adca2ba2bb2fa9b2ea899fed734f427131fab08
24e99fc4-e985-5c76-a39c-3790a00e9184,PAYMENT,train,23,134cabdfb4c492308dcda553d5ada389d02b961f206d94bd8befb696e970e7eb
390a9fa5-8097-5880-8bba-3516ba408373,PAYMENT,train,24,152995d6b076d44ec3e14359f473c2e230e6d2af857f37f4f74b034636ec9dea
7343a7ce-f112-5db8-adbf-1e931f58d9b4,PAYMENT,train,25,15f463f14df1af87ee248693e2bb721d9236623b356086e696a69be76cbd994d
19d1d7ea-8f37-54b2-8ff2-8ff6fef08ed8,PAYMENT,train,26,165b09789718b89c9dda3f6c875185ca6f6c1ddfa53ec9ef4df4bce421fb8bcf
4b353f08-e1df-59e5-b887-ac5043fe116e,PAYMENT,train,27,176a2b5a64fd8359e38b8570a78a23783a2a1b46a3824143d3a12f98d7ee2d37
18f186df-5850-574e-bc12-5ac0d788a23e,PAYMENT,train,28,1863a58e0c8c1bcf6d605fc93dd4b26b142a5f278ddf2156b0662f325362ec1f
bc366411-3ab0-5a06-9027-494465143238,PAYMENT,train,29,18c723b7cb37c4fee827cda4421a0d01581c8ddc575d377cf800e5c4b1c0031a
0bdb3baa-dd01-5350-90a7-4d8ca40094a2,PAYMENT,train,30,1a826dd776220a2ba015ddd6d15d6dd02978e243640b442586b89120d60cd7ec
8c8e4412-1f89-5c66-9733-6ec2e1bdac4a,PAYMENT,train,31,1c41b27bf4b5975f650a827bdd92bbb2b5ce9ed33012f96b5d033123155e7fca
7038f227-74de-5ad0-b559-1c834728ea5b,PAYMENT,train,32,1d22d16f0facec732bee050db810eb200ad7b124f95a5b3ad847a09b2e861337
4e27569a-1e09-5735-8c47-ce3ec1034469,PAYMENT,train,33,1d45a2d66381d821c8732c520d7d9bcd0e4ce7a9570bffeddb4e176c3df22cfd
db8a8246-daad-585c-9486-a55038d96140,PAYMENT,train,34,1d7e5882c1734eac2162cfeb9d4b818298208dbf5231b2faf09f81990ef53367
c90c8547-1ab4-54b2-b73e-faf82ba8cbb8,PAYMENT,train,35,1dc1a91df22592b484086fe3c6d1a6fd5bda7305023a36f662b5e31ec90c9693
da408625-149c-58b8-a9e6-a01e33d98179,PAYMENT,train,36,1e74a7fce1c30d427c15b9b5d92501264c6fbd9770c1c92b304d9473ffa48e7b
7d0790c3-9c22-58d5-8fce-fe8cc41dcc5c,PAYMENT,train,37,1fbc6931f19a5f539b68fc23d75ae8624a9ef3f3b911bfa3c7ce3ab9453f644f
81dff892-7a7f-5818-9e3b-9d45a424ebda,PAYMENT,train,38,202e52e749bcf1cb0f084e61ddb21fffdb186c77362f44e864a0c18199771cc3
7256d5e6-02a0-5bf8-973e-fa1b4029359e,PAYMENT,train,39,20ea7a971228934ed18f44989f1e2e2ffbfb17e42bbccb26309b09a3229b80d7
f49c0dbd-d96e-550e-afc9-e0510695a5c1,PAYMENT,train,40,20efcd1646df3a572fd43a1be12a5f4e401e025eb654ad9863fd8bbd9845e360
c09608a2-68d8-506e-a00e-17e223eb67c7,PAYMENT,train,41,23b8345f2e682571ac4786485fbb37f3a77e6f2aa5c719c59fab73cea63ff163
6481aaa7-95d7-5dac-8434-ec29926f1b47,PAYMENT,train,42,25ade329794da5a0253bd4732c26a320bf28e1e437ee4b6d4f41e97ad1de44c4
41aab73d-40c3-52e4-9e7b-3dcfd34021ff,PAYMENT,train,43,2965e0bc8437336f13e494fb4fb3b0375aefad50b617462310924b77f608ab08
69fbceb4-cd5e-5845-bad0-e13a158899cd,PAYMENT,train,44,2c5f47a8cdfc03f7b0b1fbd641f8f0a11c7cba4c85dc1016c2f5b7ffd11c3140
ef583ab9-e43b-5cc9-bb94-0d7526855dc6,PAYMENT,train,45,2cc6cfbc7c402ed28a44f6dcef07ef2232a3f3fe9a25cfe8a7aefefcf550d00d
99312557-e50c-5d9e-b8c3-35d7c5df2655,PAYMENT,train,46,2edcfd01acaf3d437fbffe193baf3424196e832f34634e9772bc68029c15adf3
7aefde7b-09fd-5fe0-8e11-cc80dc966248,PAYMENT,train,47,30d301deee636ddffed3605f2fa81331301339b2d42e82a70803305dc7e190d2
e5a09cfe-f098-59ca-a8f6-970a8b8fc8f6,PAYMENT,train,48,31371af0b8c525b746ebf1432a22d732c5b7b782fe449ab312162b0bb4ad4782
379db4d7-1d43-5d02-bf0d-a48c030b0571,PAYMENT,train,49,320e2ca69e022c50adeb0d5e32083de08b2e154aed9c38295fb322f3845f19ea
45e3c8a3-d110-5da0-b421-392b0c2e5a4f,PAYMENT,train,50,331903cca42e6680d253ffd9eb9ffd3359a4672f765ea027c0f5d0c09054634f
ad5ed959-d618-5db8-8417-b87147c32586,PAYMENT,train,51,357ba28528ac7d619538bd1b2c72c66c396396148ad72d00bd22689600c6e5cf
f94bfd04-90e5-59b1-8195-757d21542d7c,PAYMENT,train,52,36f5f0a546301c9211640d94f55fc20afa3533eb1ecea473b49c1b3786b508cc
dd65e59e-318a-5b61-909c-6f31f89a2f25,PAYMENT,train,53,39781ed437d580e76e3972f12db130718a5acce324a6ef532cb1a587407f182c
aa1f248c-b42f-5ff7-b73b-ae6aa84570ce,PAYMENT,train,54,39a01802c335f6ecc0f259bb47a6f3c1c74a424ca6ae279e04dd8dac35547f71
45ee67e0-eb16-5ac6-9671-12732fd17f5a,PAYMENT,train,55,3b8c186562df80b38c9602694f962391c38ee381dcab6afba86a4f15cf003adc
a5466260-34e2-58de-82fa-a963b6ebf429,PAYMENT,train,56,3bb0a3c5b8a0f5ba957d73c5de3dbdf83f279c7ec3d2dd4deadd28d8f91ebf91
2b85986c-be56-5f86-9581-6b2a5cf37809,PAYMENT,train,57,3c29d82903b9036ba05f3e699c6a38b2b58ba0bf6f44d7fa7515279974b6c6eb
f60803fd-5f3a-5bf7-b89c-c03a070630cc,PAYMENT,train,58,3c7a0c6194040e82672cce32debbb487fa4b745e009c23a14eacf90bdc28f06b
19d15394-28c3-519e-a032-838abad9b520,PAYMENT,train,59,3da5ffc3f0967522fabc727e86ea12bcecba7a2841ecb4ba053a47025a77fd0f
f1348a6c-fe00-517a-9b99-df4faba88270,PAYMENT,train,60,3f2d7e0028b68ca9e7418646fcfd2f528a54640c406dce1ccf684bf6ca306dbb
5861d70e-e9f4-592a-8df1-745c47b242a2,PAYMENT,train,61,4024f9acb33f38b080ee64e74c89c46f03294c5b15e9462a8442bbb4236620d7
83ff4915-1ee7-55b4-9295-1e3f5f51aec2,PAYMENT,train,62,4034779b0e22d64870e68fdeac3acf156740f7248bcac05605aeff086514924f
ba7ee21f-3cf6-5903-9de1-422be391f817,PAYMENT,train,63,409df928ca39c37f539e629596ca7fddec0f4c823ef096738fc787e7919ff67f
a7381948-3d93-5a26-be1e-7d8238eff981,PAYMENT,train,64,40c87310d304eeaa3430cab74dae3d90d08a717131184202087a8cdcbed606c3
d7f4f64f-f8d4-5b14-aa53-b8a955e58fa7,PAYMENT,train,65,417b974afccace9ad652671a2fccac5bcaab50ef11157df03d578d9edb1574d9
2218b09a-1ca3-5e7d-b0d9-8c2ea5ffcc42,PAYMENT,train,66,4260d9afdac972d17773eaee67c2827860968642b74ec2f064f894d8d7beec2a
986e8860-7011-57c8-b78e-df72d99e1aa3,PAYMENT,train,67,43a5aebdc085f601cbbb16fa1c2722bd225f07e3201be20164da93ecd045b292
9953087b-5c35-531c-acf5-184a2a3edc98,PAYMENT,train,68,44aa1fca4b64f553aaeeb80074ca5024d6f42041698ae19a1b55b42dc254f6b8
d2a32f65-adb8-5b69-869d-5ad6264a9a59,PAYMENT,train,69,45d510dbac2edcca5890aefee56e9748a9c16f1b2edeaa1a3c880afe88106532
1382dd1c-b770-563c-aae3-0e74118a32de,PAYMENT,train,70,490aaabf95804d89e6594be87392fd842ecf84f9d0c44ab8c378f489c7660871
6f7bbe79-2418-5930-ad1d-e75c580ce46e,PAYMENT,train,71,4910ec3369898fad457bc1bf2ed753f2e749006b57f17601402b924dbbb5a105
f44cb27e-2fb5-5d82-8458-bfae3fecbd55,PAYMENT,train,72,4925b628c302cb4eaa1fc8dfbee39068d24f25ec8865c4bf9feed76fda6405ab
683df9da-9d3e-59f4-9a2c-4bc82fda6708,PAYMENT,train,73,4a227b4eecbc043d2267ba3937307fb908bc48792c0430092018b922255fde2c
f5c751bc-2321-5343-91a9-3caaa351cb0a,PAYMENT,train,74,4a9d460370212ecd407a604ca873cc95de4457b148065f87c4e15108a2fd6b0a
e52b4284-fc46-5c86-9896-c15166f9946b,PAYMENT,train,75,4b1fbdac2acda09d3a75f960918b201a13fb0a1b894a52a0749326fb3cd67288
c6592fb4-94f0-5811-b980-bddb7e59508a,PAYMENT,train,76,4c60acd9d0d7c59286cc0129ad07b83dee4261e7c8458fd0b76cde97f71782e7
27ed83b2-be03-55c4-bb3e-2747d6f11d3e,PAYMENT,train,77,4eddec8ea1f7e44e3c569fc8edeab003557f35592c48e6bf30e190241d69faf9
c0900f14-85de-5f63-983e-bfc49e31234d,PAYMENT,train,78,515789badbde83cbda8eadc4ea472aed0a0a499b7fb0f58c013dbc3a540b0893
76a437f9-4ee2-5a3f-8de3-d4ec021f174c,PAYMENT,train,79,53787ffd7f910e1d94b32e06fdf7e0d7c54933bc6289049bdb41de9087ede5f0
092b61d7-aa22-505b-add5-4f5b5d3a74d7,PAYMENT,train,80,55638540a1e7831e99d1f579ffcf1d25405555861eb3f352c499d1bc7b053d00
9303d632-4d64-5b4e-a423-8a4de696f38e,PAYMENT,train,81,582b804853c7e56d8cdc48456cbbf094c062fb29aafd4b7cf6169b7e407a978b
6fd9dc91-1fd5-5e8e-b0ae-2c39363a657e,PAYMENT,train,82,5942f2f30957d79f65232947fe95f3d2f6860546801a415c491f2d0f7e8609b4
ca8775ef-acf3-53dc-b730-a1083776b799,PAYMENT,train,83,5a6ed56958ad71b3d4568d064cd0426740581622be824147c27390d849e1d018
49410abc-a6ad-5655-abb7-bfae8ae98437,PAYMENT,train,84,5af9a556188dd20c03a1d1e449397fcbc077283706422c759c1558defeeb0eeb
30842c92-9a8c-5787-a0eb-aab7844acb01,PAYMENT,train,85,5b909165e0833b6a8a218150ebc26de922728f6426e3748e103d42094ffc9f79
d4a004c4-00a4-5ca7-a58d-df0b72d6c63d,PAYMENT,train,86,5b91ea67c4880ddfec75402a2784e955f7bca8a4f3c53b3d7a6376a910c51bcd
d6e9db41-752b-56ef-9d8d-70b6e4c12e88,PAYMENT,train,87,5d3ba180e0a34bfaa37d3dd784723e06ea3c0ff4b8d8e4a30e8a1a640edd5b5b
