split,transaction_id,state_replica,type,node_profile,active_workers,queue_length,simulator_regime,service_time_ms,actual_queue_wait_ms,completion_time_ms
train,cbbc05e5-8fcb-54d7-8551-26175a54ca31,2,TRANSFER,High,6,0,normal,36.342472,0.0,36.342472
train,cbbc05e5-8fcb-54d7-8551-26175a54ca31,0,TRANSFER,Low,2,0,idle,57.420573,0.0,57.420573
train,cbbc05e5-8fcb-54d7-8551-26175a54ca31,1,TRANSFER,Low,7,0,normal,57.420573,0.0,57.420573
train,cbbc05e5-8fcb-54d7-8551-26175a54ca31,2,TRANSFER,Low,1,0,idle,57.420573,0.0,57.420573
train,cbbc05e5-8fcb-54d7-8551-26175a54ca31,0,TRANSFER,Medium,10,18,surge,45.800194,72.39692269136108,118.19711669136109
train,cbbc05e5-8fcb-54d7-8551-26175a54ca31,1,TRANSFER,Medium,2,0,idle,45.800194,0.0,45.800194
train,cbbc05e5-8fcb-54d7-8551-26175a54ca31,2,TRANSFER,Medium,4,0,idle,45.800194,0.0,45.800194
train,cbc739e9-4bfb-511b-be27-f9b748bc2714,0,TRANSFER,High,9,0,normal,35.498733,0.0,35.498733
train,cbc739e9-4bfb-511b-be27-f9b748bc2714,1,TRANSFER,High,9,0,normal,35.498733,0.0,35.498733
train,cbc739e9-4bfb-511b-be27-f9b748bc2714,2,TRANSFER,High,9,0,normal,35.498733,0.0,35.498733
train,cbc739e9-4bfb-511b-be27-f9b748bc2714,0,TRANSFER,Low,10,6,busy,57.855307,35.55488048317325,93.41018748317325
train,cbc739e9-4bfb-511b-be27-f9b748bc2714,1,TRANSFER,Low,2,0,idle,57.855307,0.0,57.855307
train,cbc739e9-4bfb-511b-be27-f9b748bc2714,2,TRANSFER,Low,2,0,idle,57.855307,0.0,57.855307
train,cbc739e9-4bfb-511b-be27-f9b748bc2714,0,TRANSFER,Medium,6,0,normal,43.456154,0.0,43.456154
train,cbc739e9-4bfb-511b-be27-f9b748bc2714,1,TRANSFER,Medium,10,10,busy,43.456154,40.923052913357985,84.37920691335799
train,cbc739e9-4bfb-511b-be27-f9b748bc2714,2,TRANSFER,Medium,10,1,busy,43.456154,8.941161618149083,52.39731561814908
train,cbcd20d3-5f8d-5b26-81fe-a86ebaba2342,0,CASH_OUT,High,8,0,normal,28.057187,0.0,28.057187
train,cbcd20d3-5f8d-5b26-81fe-a86ebaba2342,1,CASH_OUT,High,5,0,normal,28.057187,0.0,28.057187
train,cbcd20d3-5f8d-5b26-81fe-a86ebaba2342,2,CASH_OUT,High,10,6,busy,28.057187,13.894862150347558,41.952049150347555
train,cbcd20d3-5f8d-5b26-81fe-a86ebaba2342,0,CASH_OUT,Low,10,9,busy,47.349627,44.90451556065658,92.25414256065658
train,cbcd20d3-5f8d-5b26-81fe-a86ebaba2342,1,CASH_OUT,Low,7,0,normal,47.349627,0.0,47.349627
train,cbcd20d3-5f8d-5b26-81fe-a86ebaba2342,2,CASH_OUT,Low,7,0,normal,47.349627,0.0,47.349627
train,cbcd20d3-5f8d-5b26-81fe-a86ebaba2342,0,CASH_OUT,Medium,10,4,busy,36.711694,11.521033587008803,48.2327275870088
train,cbcd20d3-5f8d-5b26-81fe-a86ebaba2342,1,CASH_OUT,Medium,5,0,normal,36.711694,0.0,36.711694
train,cbcd20d3-5f8d-5b26-81fe-a86ebaba2342,2,CASH_OUT,Medium,10,5,busy,36.711694,18.916356287011382,55.62805028701138
train,cbd18f2b-6013-5885-9058-48de91b10811,0,TRANSFER,High,10,30,surge,34.205447,90.96651630809413,125.17196330809412
train,cbd18f2b-6013-5885-9058-48de91b10811,1,TRANSFER,High,9,0,normal,34.205447,0.0,34.205447
train,cbd18f2b-6013-5885-9058-48de91b10811,2,TRANSFER,High,10,3,busy,34.205447,15.976863055247698,50.1823100552477
train,cbd18f2b-6013-5885-9058-48de91b10811,0,TRANSFER,Low,2,0,idle,58.215155,0.0,58.215155
train,cbd18f2b-6013-5885-9058-48de91b10811,1,TRANSFER,Low,10,4,busy,58.215155,12.302794659209017,70.51794965920902
train,cbd18f2b-6013-5885-9058-48de91b10811,2,TRANSFER,Low,8,0,normal,58.215155,0.0,58.215155
train,cbd18f2b-6013-5885-9058-48de91b10811,0,TRANSFER,Medium,9,0,normal,45.283191,0.0,45.283191
train,cbd18f2b-6013-5885-9058-48de91b10811,1,TRANSFER,Medium,8,0,normal,45.283191,0.0,45.283191
train,cbd18f2b-6013-5885-9058-48de91b10811,2,TRANSFER,Medium,4,0,idle,45.283191,0.0,45.283191
train,cbfddff2-613a-5628-9014-59095d82e161,0,DEBIT,High,1,0,idle,30.862649,0.0,30.862649
train,cbfddff2-613a-5628-9014-59095d82e161,1,DEBIT,High,10,8,busy,30.862649,24.339809037453552,55.20245803745355
train,cbfddff2-613a-5628-9014-59095d82e161,2,DEBIT,High,8,0,normal,30.862649,0.0,30.862649
train,cbfddff2-613a-5628-9014-59095d82e161,0,DEBIT,Low,10,4,busy,50.463464,23.92843704036558,74.39190104036558
train,cbfddff2-613a-5628-9014-59095d82e161,1,DEBIT,Low,10,9,busy,50.463464,52.68034096983285,103.14380496983284
train,cbfddff2-613a-5628-9014-59095d82e161,2,DEBIT,Low,10,5,busy,50.463464,21.013755852455304,71.4772198524553
train,cbfddff2-613a-5628-9014-59095d82e161,0,DEBIT,Medium,10,1,busy,41.823012,18.481572154248507,60.3045841542485
train,cbfddff2-613a-5628-9014-59095d82e161,1,DEBIT,Medium,6,0,normal,41.823012,0.0,41.823012
train,cbfddff2-613a-5628-9014-59095d82e161,2,DEBIT,Medium,5,0,normal,41.823012,0.0,41.823012
train,cc5750a9-8e1d-5dd6-a111-05f6764fdff7,0,TRANSFER,High,10,6,busy,33.93904,7.459620758150027,41.39866075815003
train,cc5750a9-8e1d-5dd6-a111-05f6764fdff7,1,TRANSFER,High,5,0,normal,33.93904,0.0,33.93904
train,cc5750a9-8e1d-5dd6-a111-05f6764fdff7,2,TRANSFER,High,10,30,surge,33.93904,88.46631896751707,122.40535896751706
train,cc5750a9-8e1d-5dd6-a111-05f6764fdff7,0,TRANSFER,Low,10,23,surge,57.418683,107.81041012094403,165.22909312094401
train,cc5750a9-8e1d-5dd6-a111-05f6764fdff7,1,TRANSFER,Low,3,0,idle,57.418683,0.0,57.418683
train,cc5750a9-8e1d-5dd6-a111-05f6764fdff7,2,TRANSFER,Low,7,0,normal,57.418683,0.0,57.418683
train,cc5750a9-8e1d-5dd6-a111-05f6764fdff7,0,TRANSFER,Medium,10,9,busy,44.529213,38.97738876632193,83.50660176632192
train,cc5750a9-8e1d-5dd6-a111-05f6764fdff7,1,TRANSFER,Medium,7,0,normal,44.529213,0.0,44.529213
train,cc5750a9-8e1d-5dd6-a111-05f6764fdff7,2,TRANSFER,Medium,2,0,idle,44.529213,0.0,44.529213
train,ccf0bbb9-7374-5d59-93dd-c1f124da5a97,0,CASH_OUT,High,0,0,idle,27.360608,0.0,27.360608
train,ccf0bbb9-7374-5d59-93dd-c1f124da5a97,1,CASH_OUT,High,8,0,normal,27.360608,0.0,27.360608
train,ccf0bbb9-7374-5d59-93dd-c1f124da5a97,2,CASH_OUT,High,10,2,busy,27.360608,8.70999412324128,36.07060212324128
train,ccf0bbb9-7374-5d59-93dd-c1f124da5a97,0,CASH_OUT,Low,8,0,normal,47.835853,0.0,47.835853
train,ccf0bbb9-7374-5d59-93dd-c1f124da5a97,1,CASH_OUT,Low,8,0,normal,47.835853,0.0,47.835853
train,ccf0bbb9-7374-5d59-93dd-c1f124da5a97,2,CASH_OUT,Low,8,0,normal,47.835853,0.0,47.835853
train,ccf0bbb9-7374-5d59-93dd-c1f124da5a97,0,CASH_OUT,Medium,10,18,surge,36.994131,70.59493990715538,107.58907090715539
train,ccf0bbb9-7374-5d59-93dd-c1f124da5a97,1,CASH_OUT,Medium,10,14,surge,36.994131,61.143419535825394,98.1375505358254
train,ccf0bbb9-7374-5d59-93dd-c1f124da5a97,2,CASH_OUT,Medium,1,0,idle,36.994131,0.0,36.994131
train,cd3612ce-0917-50d8-b86d-fba3445f438b,0,CASH_OUT,High,1,0,idle,27.51544,0.0,27.51544
train,cd3612ce-0917-50d8-b86d-fba3445f438b,1,CASH_OUT,High,4,0,idle,27.51544,0.0,27.51544
train,cd3612ce-0917-50d8-b86d-fba3445f438b,2,CASH_OUT,High,3,0,idle,27.51544,0.0,27.51544
train,cd3612ce-0917-50d8-b86d-fba3445f438b,0,CASH_OUT,Low,10,3,busy,42.965503,7.261739416409641,50.22724241640964
train,cd3612ce-0917-50d8-b86d-fba3445f438b,1,CASH_OUT,Low,10,9,busy,42.965503,46.37421071020441,89.3397137102044
train,cd3612ce-0917-50d8-b86d-fba3445f438b,2,CASH_OUT,Low,10,24,surge,42.965503,118.4425691864337,161.40807218643369
train,cd3612ce-0917-50d8-b86d-fba3445f438b,0,CASH_OUT,Medium,10,10,busy,36.786563,35.93662223186545,72.72318523186544
train,cd3612ce-0917-50d8-b86d-fba3445f438b,1,CASH_OUT,Medium,10,28,surge,36.786563,96.56978677609342,133.35634977609342
train,cd3612ce-0917-50d8-b86d-fba3445f438b,2,CASH_OUT,Medium,10,1,busy,36.786563,6.582973556055282,43.36953655605528
train,cd5cdf2b-8714-52d5-a9d6-2de05573c5c7,0,TRANSFER,High,10,3,busy,34.399152,11.307355388881257,45.706507388881256
train,cd5cdf2b-8714-52d5-a9d6-2de05573c5c7,1,TRANSFER,High,0,0,idle,34.399152,0.0,34.399152
train,cd5cdf2b-8714-52d5-a9d6-2de05573c5c7,2,TRANSFER,High,7,0,normal,34.399152,0.0,34.399152
train,cd5cdf2b-8714-52d5-a9d6-2de05573c5c7,0,TRANSFER,Low,0,0,idle,60.019466,0.0,60.019466
train,cd5cdf2b-8714-52d5-a9d6-2de05573c5c7,1,TRANSFER,Low,10,1,busy,60.019466,19.276396446979934,79.29586244697994
train,cd5cdf2b-8714-52d5-a9d6-2de05573c5c7,2,TRANSFER,Low,6,0,normal,60.019466,0.0,60.019466
train,cd5cdf2b-8714-52d5-a9d6-2de05573c5c7,0,TRANSFER,Medium,5,0,normal,44.254046,0.0,44.254046
train,cd5cdf2b-8714-52d5-a9d6-2de05573c5c7,1,TRANSFER,Medium,10,0,busy,44.254046,2.5195531267475855,46.77359912674759
train,cd5cdf2b-8714-52d5-a9d6-2de05573c5c7,2,TRANSFER,Medium,9,0,normal,44.254046,0.0,44.254046
train,cdce8291-8282-516f-a7ad-4a52d8918d1d,0,CASH_IN,High,10,18,surge,20.933476,55.55098160971757,76.48445760971757
train,cdce8291-8282-516f-a7ad-4a52d8918d1d,1,CASH_IN,High,8,0,normal,20.933476,0.0,20.933476
train,cdce8291-8282-516f-a7ad-4a52d8918d1d,2,CASH_IN,High,10,2,busy,20.933476,16.372739892325296,37.3062158923253
train,cdce8291-8282-516f-a7ad-4a52d8918d1d,0,CASH_IN,Low,5,0,normal,38.712348,0.0,38.712348
train,cdce8291-8282-516f-a7ad-4a52d8918d1d,1,CASH_IN,Low,10,1,busy,38.712348,15.578672168082438,54.29102016808244
train,cdce8291-8282-516f-a7ad-4a52d8918d1d,2,CASH_IN,Low,10,27,surge,38.712348,114.95830831340356,153.67065631340355
train,cdce8291-8282-516f-a7ad-4a52d8918d1d,0,CASH_IN,Medium,1,0,idle,28.777496,0.0,28.777496
train,cdce8291-8282-516f-a7ad-4a52d8918d1d,1,CASH_IN,Medium,10,25,surge,28.777496,91.78659625130081,120.5640922513008
train,cdce8291-8282-516f-a7ad-4a52d8918d1d,2,CASH_IN,Medium,7,0,normal,28.777496,0.0,28.777496
train,ce4d05dd-5da3-5c4a-990a-680e33731052,0,CASH_OUT,High,10,28,surge,28.850958,77.68976201021381,106.54072001021382
train,ce4d05dd-5da3-5c4a-990a-680e33731052,1,CASH_OUT,High,7,0,normal,28.850958,0.0,28.850958
train,ce4d05dd-5da3-5c4a-990a-680e33731052,2,CASH_OUT,High,7,0,normal,28.850958,0.0,28.850958
train,ce4d05dd-5da3-5c4a-990a-680e33731052,0,CASH_OUT,Low,10,7,busy,46.560049,35.83620023554008,82.39624923554008
train,ce4d05dd-5da3-5c4a-990a-680e33731052,1,CASH_OUT,Low,9,0,normal,46.560049,0.0,46.560049
train,ce4d05dd-5da3-5c4a-990a-680e33731052,2,CASH_OUT,Low,8,0,normal,46.560049,0.0,46.560049
train,ce4d05dd-5da3-5c4a-990a-680e33731052,0,CASH_OUT,Medium,10,21,surge,37.234333,82.93541255517621,120.1697455551762
train,ce4d05dd-5da3-5c4a-990a-680e33731052,1,CASH_OUT,Medium,10,10,busy,37.234333,43.07590080173958,80.31023380173957
train,ce4d05dd-5da3-5c4a-990a-680e33731052,2,CASH_OUT,Medium,4,0,idle,37.234333,0.0,37.234333
train,cf2b44e7-6e44-5fc4-a07c-a0d56394fdc7,0,CASH_OUT,High,10,26,surge,28.065132,81.54269200193626,109.60782400193625
train,cf2b44e7-6e44-5fc4-a07c-a0d56394fdc7,1,CASH_OUT,High,2,0,idle,28.065132,0.0,28.065132
train,cf2b44e7-6e44-5fc4-a07c-a0d56394fdc7,2,CASH_OUT,High,10,22,surge,28.065132,60.919112115927035,88.98424411592703
train,cf2b44e7-6e44-5fc4-a07c-a0d56394fdc7,0,CASH_OUT,Low,10,2,busy,44.571472,16.471289829223977,61.04276182922398
train,cf2b44e7-6e44-5fc4-a07c-a0d56394fdc7,1,CASH_OUT,Low,7,0,normal,44.571472,0.0,44.571472
train,cf2b44e7-6e44-5fc4-a07c-a0d56394fdc7,2,CASH_OUT,Low,1,0,idle,44.571472,0.0,44.571472
train,cf2b44e7-6e44-5fc4-a07c-a0d56394fdc7,0,CASH_OUT,Medium,10,2,busy,36.991173,14.314918145155021,51.30609114515502
train,cf2b44e7-6e44-5fc4-a07c-a0d56394fdc7,1,CASH_OUT,Medium,9,0,normal,36.991173,0.0,36.991173
train,cf2b44e7-6e44-5fc4-a07c-a0d56394fdc7,2,CASH_OUT,Medium,10,9,busy,36.991173,31.233497813151402,68.2246708131514
train,cf5dd8b2-bf80-533c-9173-f1e0d7d5cfa2,0,CASH_IN,High,1,0,idle,20.534606,0.0,20.534606
train,cf5dd8b2-bf80-533c-9173-f1e0d7d5cfa2,1,CASH_IN,High,9,0,normal,20.534606,0.0,20.534606
train,cf5dd8b2-bf80-533c-9173-f1e0d7d5cfa2,2,CASH_IN,High,7,0,normal,20.534606,0.0,20.534606
train,cf5dd8b2-bf80-533c-9173-f1e0d7d5cfa2,0,CASH_IN,Low,10,16,surge,32.713117,79.06267536740518,111.77579236740517
train,cf5dd8b2-bf80-533c-9173-f1e0d7d5cfa2,1,CASH_IN,Low,1,0,idle,32.713117,0.0,32.713117
train,cf5dd8b2-bf80-533c-9173-f1e0d7d5cfa2,2,CASH_IN,Low,10,8,busy,32.713117,33.569731949067524,66.28284894906753
train,cf5dd8b2-bf80-533c-9173-f1e0d7d5cfa2,0,CASH_IN,Medium,3,0,idle,27.856174,0.0,27.856174
train,cf5dd8b2-bf80-533c-9173-f1e0d7d5cfa2,1,CASH_IN,Medium,10,0,busy,27.856174,4.21696130522295,32.07313530522295
train,cf5dd8b2-bf80-533c-9173-f1e0d7d5cfa2,2,CASH_IN,Medium,10,22,surge,27.856174,79.09761278012766,106.95378678012766
train,d22b9a01-a2e8-50d3-947d-11d61a2be4a5,0,CASH_IN,High,3,0,idle,21.608294,0.0,21.608294
train,d22b9a01-a2e8-50d3-947d-11d61a2be4a5,1,CASH_IN,High,10,3,busy,21.608294,9.931481830080218,31.539775830080217
train,d22b9a01-a2e8-50d3-947d-11d61a2be4a5,2,CASH_IN,High,10,5,busy,21.608294,10.69749814262958,32.305792142629585
train,d22b9a01-a2e8-50d3-947d-11d61a2be4a5,0,CASH_IN,Low,2,0,idle,36.396201,0.0,36.396201
train,d22b9a01-a2e8-50d3-947d-11d61a2be4a5,1,CASH_IN,Low,5,0,normal,36.396201,0.0,36.396201
train,d22b9a01-a2e8-50d3-947d-11d61a2be4a5,2,CASH_IN,Low,9,0,normal,36.396201,0.0,36.396201
train,d22b9a01-a2e8-50d3-947d-11d61a2be4a5,0,CASH_IN,Medium,9,0,normal,29.210467,0.0,29.210467
train,d22b9a01-a2e8-50d3-947d-11d61a2be4a5,1,CASH_IN,Medium,3,0,idle,29.210467,0.0,29.210467
train,d22b9a01-a2e8-50d3-947d-11d61a2be4a5,2,CASH_IN,Medium,6,0,normal,29.210467,0.0,29.210467
train,d2a32f65-adb8-5b69-869d-5ad6264a9a59,0,PAYMENT,High,9,0,normal,26.152542,0.0,26.152542
train,d2a32f65-adb8-5b69-869d-5ad6264a9a59,1,PAYMENT,High,10,0,busy,26.152542,2.3015693277001814,28.454111327700183
train,d2a32f65-adb8-5b69-869d-5ad6264a9a59,2,PAYMENT,High,7,0,normal,26.152542,0.0,26.152542
train,d2a32f65-adb8-5b69-869d-5ad6264a9a59,0,PAYMENT,Low,10,17,surge,40.042756,85.54943200379894,125.59218800379894
train,d2a32f65-adb8-5b69-869d-5ad6264a9a59,1,PAYMENT,Low,9,0,normal,40.042756,0.0,40.042756
train,d2a32f65-adb8-5b69-869d-5ad6264a9a59,2,PAYMENT,Low,3,0,idle,40.042756,0.0,40.042756
train,d2a32f65-adb8-5b69-869d-5ad6264a9a59,0,PAYMENT,Medium,1,0,idle,31.882964,0.0,31.882964
train,d2a32f65-adb8-5b69-869d-5ad6264a9a59,1,PAYMENT,Medium,5,0,normal,31.882964,0.0,31.882964
train,d2a32f65-adb8-5b69-869d-5ad6264a9a59,2,PAYMENT,Medium,10,22,surge,31.882964,86.78157464096738,118.66453864096738
train,d2b27235-eee5-5f56-9154-a51928ddd757,0,CASH_IN,High,2,0,idle,20.68225,0.0,20.68225
train,d2b27235-eee5-5f56-9154-a51928ddd757,1,CASH_IN,High,10,0,busy,20.68225,3.7779015945831445,24.460151594583145
train,d2b27235-eee5-5f56-9154-a51928ddd757,2,CASH_IN,High,10,2,busy,20.68225,13.71645721998092,34.39870721998092
train,d2b27235-eee5-5f56-9154-a51928ddd757,0,CASH_IN,Low,0,0,idle,37.841942,0.0,37.841942
train,d2b27235-eee5-5f56-9154-a51928ddd757,1,CASH_IN,Low,10,2,busy,37.841942,11.183649193457954,49.025591193457956
train,d2b27235-eee5-5f56-9154-a51928ddd757,2,CASH_IN,Low,10,9,busy,37.841942,29.98750716568263,67.82944916568263
train,d2b27235-eee5-5f56-9154-a51928ddd757,0,CASH_IN,Medium,10,0,busy,28.650853,3.978167798108329,32.62902079810833
train,d2b27235-eee5-5f56-9154-a51928ddd757,1,CASH_IN,Medium,10,7,busy,28.650853,28.09304988185464,56.74390288185464
train,d2b27235-eee5-5f56-9154-a51928ddd757,2,CASH_IN,Medium,10,29,surge,28.650853,99.56901253777426,128.21986553777427
train,d310226c-8cdf-5a9b-93c8-6e55c20d5e35,0,DEBIT,High,8,0,normal,33.313338,0.0,33.313338
train,d310226c-8cdf-5a9b-93c8-6e55c20d5e35,1,DEBIT,High,10,8,busy,33.313338,23.933746542708736,57.247084542708734
train,d310226c-8cdf-5a9b-93c8-6e55c20d5e35,2,DEBIT,High,10,6,busy,33.313338,19.896703101110297,53.2100411011103
train,d310226c-8cdf-5a9b-93c8-6e55c20d5e35,0,DEBIT,Low,10,4,busy,51.521444,23.939112143593764,75.46055614359376
train,d310226c-8cdf-5a9b-93c8-6e55c20d5e35,1,DEBIT,Low,10,10,busy,51.521444,48.85623382820407,100.37767782820407
train,d310226c-8cdf-5a9b-93c8-6e55c20d5e35,2,DEBIT,Low,1,0,idle,51.521444,0.0,51.521444
train,d310226c-8cdf-5a9b-93c8-6e55c20d5e35,0,DEBIT,Medium,2,0,idle,39.801376,0.0,39.801376
train,d310226c-8cdf-5a9b-93c8-6e55c20d5e35,1,DEBIT,Medium,10,2,busy,39.801376,9.211058982196212,49.01243498219621
train,d310226c-8cdf-5a9b-93c8-6e55c20d5e35,2,DEBIT,Medium,9,0,normal,39.801376,0.0,39.801376
train,d33ade51-d82e-53dc-8f9c-21c259db5aa7,0,CASH_IN,High,10,1,busy,21.9969,4.383782081175457,26.380682081175458
train,d33ade51-d82e-53dc-8f9c-21c259db5aa7,1,CASH_IN,High,10,27,surge,21.9969,80.95184957430078,102.94874957430078
train,d33ade51-d82e-53dc-8f9c-21c259db5aa7,2,CASH_IN,High,0,0,idle,21.9969,0.0,21.9969
train,d33ade51-d82e-53dc-8f9c-21c259db5aa7,0,CASH_IN,Low,10,5,busy,34.581052,28.614799686685785,63.195851686685785
train,d33ade51-d82e-53dc-8f9c-21c259db5aa7,1,CASH_IN,Low,10,13,surge,34.581052,66.40644471302826,100.98749671302826
train,d33ade51-d82e-53dc-8f9c-21c259db5aa7,2,CASH_IN,Low,10,1,busy,34.581052,11.527381097328643,46.10843309732864
train,d33ade51-d82e-53dc-8f9c-21c259db5aa7,0,CASH_IN,Medium,10,7,busy,28.140223,32.313263014501274,60.45348601450127
train,d33ade51-d82e-53dc-8f9c-21c259db5aa7,1,CASH_IN,Medium,1,0,idle,28.140223,0.0,28.140223
train,d33ade51-d82e-53dc-8f9c-21c259db5aa7,2,CASH_IN,Medium,7,0,normal,28.140223,0.0,28.140223
train,d4369769-25ae-5bda-a9bb-d18b74d2ad3b,0,TRANSFER,High,9,0,normal,34.505363,0.0,34.505363
train,d4369769-25ae-5bda-a9bb-d18b74d2ad3b,1,TRANSFER,High,7,0,normal,34.505363,0.0,34.505363
train,d4369769-25ae-5bda-a9bb-d18b74d2ad3b,2,TRANSFER,High,4,0,idle,34.505363,0.0,34.505363
train,d4369769-25ae-5bda-a9bb-d18b74d2ad3b,0,TRANSFER,Low,6,0,normal,56.619093,0.0,56.619093
train,d4369769-25ae-5bda-a9bb-d18b74d2ad3b,1,TRANSFER,Low,8,0,normal,56.619093,0.0,56.619093
train,d4369769-25ae-5bda-a9bb-d18b74d2ad3b,2,TRANSFER,Low,6,0,normal,56.619093,0.0,56.619093
train,d4369769-25ae-5bda-a9bb-d18b74d2ad3b,0,TRANSFER,Medium,10,9,busy,45.40607,33.155684624266335,78.56175462426634
train,d4369769-25ae-5bda-a9bb-d18b74d2ad3b,1,TRANSFER,Medium,10,5,busy,45.40607,14.840454117698812,60.24652411769881
train,d4369769-25ae-5bda-a9bb-d18b74d2ad3b,2,TRANSFER,Medium,8,0,normal,45.40607,0.0,45.40607
train,d4a004c4-00a4-5ca7-a58d-df0b72d6c63d,0,PAYMENT,High,9,0,normal,25.070286,0.0,25.070286
train,d4a004c4-00a4-5ca7-a58d-df0b72d6c63d,1,PAYMENT,High,4,0,idle,25.070286,0.0,25.070286
train,d4a004c4-00a4-5ca7-a58d-df0b72d6c63d,2,PAYMENT,High,10,8,busy,25.070286,24.550050410291792,49.62033641029179
train,d4a004c4-00a4-5ca7-a58d-df0b72d6c63d,0,PAYMENT,Low,10,7,busy,39.73404,42.04847436244328,81.78251436244328
train,d4a004c4-00a4-5ca7-a58d-df0b72d6c63d,1,PAYMENT,Low,9,0,normal,39.73404,0.0,39.73404
train,d4a004c4-00a4-5ca7-a58d-df0b72d6c63d,2,PAYMENT,Low,8,0,normal,39.73404,0.0,39.73404
train,d4a004c4-00a4-5ca7-a58d-df0b72d6c63d,0,PAYMENT,Medium,9,0,normal,32.464202,0.0,32.464202
train,d4a004c4-00a4-5ca7-a58d-df0b72d6c63d,1,PAYMENT,Medium,10,9,busy,32.464202,36.000267881244156,68.46446988124416
train,d4a004c4-00a4-5ca7-a58d-df0b72d6c63d,2,PAYMENT,Medium,10,24,surge,32.464202,85.50778286198963,117.97198486198963
train,d4a154dc-e5b4-50eb-917f-3cba3c8c029b,0,TRANSFER,High,10,19,surge,34.113662,56.87398357467114,90.98764557467115
train,d4a154dc-e5b4-50eb-917f-3cba3c8c029b,1,TRANSFER,High,2,0,idle,34.113662,0.0,34.113662
train,d4a154dc-e5b4-50eb-917f-3cba3c8c029b,2,TRANSFER,High,5,0,normal,34.113662,0.0,34.113662
train,d4a154dc-e5b4-50eb-917f-3cba3c8c029b,0,TRANSFER,Low,7,0,normal,56.590332,0.0,56.590332
train,d4a154dc-e5b4-50eb-917f-3cba3c8c029b,1,TRANSFER,Low,10,5,busy,56.590332,35.85353741349789,92.44386941349788
train,d4a154dc-e5b4-50eb-917f-3cba3c8c029b,2,TRANSFER,Low,1,0,idle,56.590332,0.0,56.590332
train,d4a154dc-e5b4-50eb-917f-3cba3c8c029b,0,TRANSFER,Medium,10,6,busy,46.435329,20.818097850723742,67.25342685072374
train,d4a154dc-e5b4-50eb-917f-3cba3c8c029b,1,TRANSFER,Medium,10,9,busy,46.435329,34.879184339012994,81.31451333901299
train,d4a154dc-e5b4-50eb-917f-3cba3c8c029b,2,TRANSFER,Medium,2,0,idle,46.435329,0.0,46.435329
train,d4c49e5e-3d3f-5c02-b89b-ec6dd136531f,0,TRANSFER,High,6,0,normal,34.628059,0.0,34.628059
train,d4c49e5e-3d3f-5c02-b89b-ec6dd136531f,1,TRANSFER,High,10,13,surge,34.628059,31.268735641878166,65.89679464187816
train,d4c49e5e-3d3f-5c02-b89b-ec6dd136531f,2,TRANSFER,High,10,10,busy,34.628059,34.46939153788685,69.09745053788686
train,d4c49e5e-3d3f-5c02-b89b-ec6dd136531f,0,TRANSFER,Low,8,0,normal,59.76066,0.0,59.76066
train,d4c49e5e-3d3f-5c02-b89b-ec6dd136531f,1,TRANSFER,Low,10,18,surge,59.76066,91.7624798785723,151.5231398785723
train,d4c49e5e-3d3f-5c02-b89b-ec6dd136531f,2,TRANSFER,Low,10,6,busy,59.76066,23.902563094105293,83.66322309410529
train,d4c49e5e-3d3f-5c02-b89b-ec6dd136531f,0,TRANSFER,Medium,1,0,idle,45.897636,0.0,45.897636
train,d4c49e5e-3d3f-5c02-b89b-ec6dd136531f,1,TRANSFER,Medium,6,0,normal,45.897636,0.0,45.897636
train,d4c49e5e-3d3f-5c02-b89b-ec6dd136531f,2,TRANSFER,Medium,10,15,surge,45.897636,55.761822621301306,101.6594586213013
train,d5f690c2-08fb-5b8f-976c-a6005f833eaf,0,CASH_OUT,High,10,0,busy,28.63294,4.522483639287204,33.15542363928721
train,d5f690c2-08fb-5b8f-976c-a6005f833eaf,1,CASH_OUT,High,8,0,normal,28.63294,0.0,28.63294
train,d5f690c2-08fb-5b8f-976c-a6005f833eaf,2,CASH_OUT,High,9,0,normal,28.63294,0.0,28.63294
train,d5f690c2-08fb-5b8f-976c-a6005f833eaf,0,CASH_OUT,Low,6,0,normal,46.67464,0.0,46.67464
train,d5f690c2-08fb-5b8f-976c-a6005f833eaf,1,CASH_OUT,Low,9,0,normal,46.67464,0.0,46.67464
train,d5f690c2-08fb-5b8f-976c-a6005f833eaf,2,CASH_OUT,Low,10,10,busy,46.67464,43.425904086767964,90.10054408676797
train,d5f690c2-08fb-5b8f-976c-a6005f833eaf,0,CASH_OUT,Medium,10,25,surge,37.355126,90.96105126344527,128.31617726344527
train,d5f690c2-08fb-5b8f-976c-a6005f833eaf,1,CASH_OUT,Medium,0,0,idle,37.355126,0.0,37.355126
train,d5f690c2-08fb-5b8f-976c-a6005f833eaf,2,CASH_OUT,Medium,10,18,surge,37.355126,68.26064731394499,105.61577331394498
train,d642847d-02e2-5cbc-9e0f-087de083a0ec,0,DEBIT,High,5,0,normal,33.191585,0.0,33.191585
train,d642847d-02e2-5cbc-9e0f-087de083a0ec,1,DEBIT,High,10,21,surge,33.191585,61.805334454686566,94.99691945468658
train,d642847d-02e2-5cbc-9e0f-087de083a0ec,2,DEBIT,High,2,0,idle,33.191585,0.0,33.191585
train,d642847d-02e2-5cbc-9e0f-087de083a0ec,0,DEBIT,Low,2,0,idle,53.569805,0.0,53.569805
train,d642847d-02e2-5cbc-9e0f-087de083a0ec,1,DEBIT,Low,7,0,normal,53.569805,0.0,53.569805
